date,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,vaccine,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,n_patiens_ICU_that_day
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-02-29,1.0,0.0,1.0,0.0,1.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,1.0,0.0,1.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,1.0,0.0,1.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,1.0,0.0,1.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,1.0,0.0,1.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-05,2.0,0.0,3.0,0.0,3.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-06,1.0,0.0,4.0,0.0,4.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-07,1.0,0.0,5.0,0.0,4.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-08,2.0,0.0,7.0,0.0,6.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-09,3.0,0.0,10.0,0.0,9.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-10,5.0,0.0,15.0,0.0,14.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-11,2.0,0.0,17.0,0.0,16.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-12,6.0,0.0,23.0,0.0,20.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-13,10.0,0.0,33.0,0.0,29.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-14,10.0,0.0,43.0,0.0,38.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-15,18.0,0.0,61.0,0.0,54.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-16,14.0,0.0,75.0,0.0,65.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-17,81.0,0.0,156.0,0.0,141.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-18,45.0,0.0,201.0,0.0,184.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-19,37.0,0.0,238.0,0.0,215.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-20,104.0,0.0,342.0,0.0,309.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-21,92.0,0.0,434.0,0.0,391.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-22,103.0,0.0,537.0,0.0,476.0,0.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-23,95.0,1.0,632.0,1.0,557.0,1.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-24,114.0,0.0,746.0,1.0,590.0,1.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-25,176.0,1.0,922.0,2.0,721.0,2.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-26,220.0,1.0,1142.0,3.0,904.0,3.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-27,164.0,1.0,1306.0,4.0,964.0,4.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-28,304.0,1.0,1610.0,5.0,1176.0,5.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-29,299.0,1.0,1909.0,6.0,1372.0,6.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-30,230.0,1.0,2139.0,7.0,1507.0,6.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-03-31,310.0,1.0,2449.0,8.0,1703.0,7.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-01,289.0,4.0,2738.0,12.0,1816.0,10.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-02,293.0,4.0,3031.0,16.0,1889.0,13.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-03,373.0,2.0,3404.0,18.0,2098.0,14.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-04,333.0,4.0,3737.0,22.0,2127.0,17.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-05,424.0,5.0,4161.0,27.0,2252.0,21.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-06,310.0,7.0,4471.0,34.0,2332.0,27.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-07,344.0,3.0,4815.0,37.0,2366.0,29.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-08,301.0,6.0,5116.0,43.0,2378.0,31.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-09,430.0,5.0,5546.0,48.0,2515.0,32.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-10,426.0,9.0,5972.0,57.0,2568.0,39.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-11,529.0,8.0,6501.0,65.0,2764.0,43.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-12,426.0,8.0,6927.0,73.0,2766.0,46.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-13,286.0,7.0,7213.0,80.0,2742.0,46.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-14,312.0,2.0,7525.0,82.0,2710.0,45.0,Sin vacunas,0.0,0.0,0.0,0.0,0.0
2020-04-15,392.0,10.0,7917.0,92.0,2801.0,49.0,Sin vacunas,0.0,0.0,0.0,0.0,195.0
2020-04-16,356.0,2.0,8273.0,94.0,2727.0,46.0,Sin vacunas,0.0,0.0,0.0,0.0,194.0
2020-04-17,534.0,11.0,8807.0,105.0,2835.0,48.0,Sin vacunas,0.0,0.0,0.0,0.0,183.0
2020-04-18,445.0,11.0,9252.0,116.0,2751.0,51.0,Sin vacunas,0.0,0.0,0.0,0.0,168.0
2020-04-19,478.0,10.0,9730.0,126.0,2803.0,53.0,Sin vacunas,0.0,0.0,0.0,0.0,180.0
2020-04-20,358.0,7.0,10088.0,133.0,2875.0,53.0,Sin vacunas,0.0,0.0,0.0,0.0,183.0
2020-04-21,419.0,6.0,10507.0,139.0,2982.0,57.0,Sin vacunas,0.0,0.0,0.0,0.0,208.0
2020-04-22,325.0,8.0,10832.0,147.0,2915.0,55.0,Sin vacunas,0.0,0.0,0.0,0.0,220.0
2020-04-23,464.0,13.0,11296.0,160.0,3023.0,66.0,Sin vacunas,0.0,0.0,0.0,0.0,234.0
2020-04-24,516.0,8.0,11812.0,168.0,3005.0,63.0,Sin vacunas,0.0,0.0,0.0,0.0,228.0
2020-04-25,494.0,6.0,12306.0,174.0,3054.0,58.0,Sin vacunas,0.0,0.0,0.0,0.0,245.0
2020-04-26,552.0,7.0,12858.0,181.0,3128.0,55.0,Sin vacunas,0.0,0.0,0.0,0.0,231.0
2020-04-27,473.0,8.0,13331.0,189.0,3243.0,56.0,Sin vacunas,0.0,0.0,0.0,0.0,223.0
2020-04-28,482.0,9.0,13813.0,198.0,3306.0,59.0,Sin vacunas,0.0,0.0,0.0,0.0,213.0
2020-04-29,552.0,9.0,14365.0,207.0,3533.0,60.0,Sin vacunas,0.0,0.0,0.0,0.0,213.0
2020-04-30,770.0,9.0,15135.0,216.0,3839.0,56.0,Sin vacunas,0.0,0.0,0.0,0.0,205.0
2020-05-01,888.0,11.0,16023.0,227.0,4211.0,59.0,Sin vacunas,0.0,0.0,0.0,0.0,206.0
2020-05-02,985.0,7.0,17008.0,234.0,4702.0,60.0,Sin vacunas,0.0,0.0,0.0,0.0,200.0
2020-05-03,1427.0,13.0,18435.0,247.0,5577.0,66.0,Sin vacunas,0.0,0.0,0.0,0.0,222.0
2020-05-04,1228.0,13.0,19663.0,260.0,6332.0,71.0,Sin vacunas,0.0,0.0,0.0,0.0,236.0
2020-05-05,980.0,10.0,20643.0,270.0,6830.0,72.0,Sin vacunas,0.0,0.0,0.0,0.0,245.0
2020-05-06,1373.0,5.0,22016.0,275.0,7651.0,68.0,Sin vacunas,0.0,0.0,0.0,0.0,258.0
2020-05-07,1032.0,6.0,23048.0,281.0,7913.0,65.0,Sin vacunas,0.0,0.0,0.0,0.0,256.0
2020-05-08,1533.0,4.0,24581.0,285.0,8558.0,58.0,Sin vacunas,0.0,0.0,0.0,0.0,274.0
2020-05-09,1391.0,9.0,25972.0,294.0,8964.0,60.0,Sin vacunas,0.0,0.0,0.0,0.0,311.0
2020-05-10,1247.0,10.0,27219.0,304.0,8784.0,57.0,Sin vacunas,0.0,0.0,0.0,0.0,310.0
2020-05-11,1647.0,8.0,28866.0,312.0,9203.0,52.0,Sin vacunas,0.0,0.0,0.0,0.0,306.0
2020-05-12,1197.0,11.0,30063.0,323.0,9420.0,53.0,Sin vacunas,0.0,0.0,0.0,0.0,330.0
2020-05-13,1658.0,12.0,31721.0,335.0,9705.0,60.0,Sin vacunas,0.0,0.0,0.0,0.0,359.0
2020-05-14,2660.0,11.0,34381.0,346.0,11333.0,65.0,Sin vacunas,0.0,0.0,0.0,0.0,389.0
2020-05-15,2659.0,22.0,37040.0,368.0,12459.0,83.0,Sin vacunas,0.0,0.0,0.0,0.0,424.0
2020-05-16,2502.0,26.0,39542.0,394.0,13570.0,100.0,Sin vacunas,0.0,0.0,0.0,0.0,453.0
2020-05-17,1886.0,27.0,41428.0,421.0,14209.0,117.0,Sin vacunas,0.0,0.0,0.0,0.0,460.0
2020-05-18,2353.0,29.0,43781.0,450.0,14915.0,138.0,Sin vacunas,0.0,0.0,0.0,0.0,501.0
2020-05-19,2278.0,28.0,46059.0,478.0,15996.0,155.0,Sin vacunas,0.0,0.0,0.0,0.0,558.0
2020-05-20,3520.0,31.0,49579.0,509.0,17858.0,174.0,Sin vacunas,0.0,0.0,0.0,0.0,582.0
2020-05-21,4038.0,35.0,53617.0,544.0,19236.0,198.0,Sin vacunas,0.0,0.0,0.0,0.0,603.0
2020-05-22,3964.0,45.0,57581.0,589.0,20541.0,221.0,Sin vacunas,0.0,0.0,0.0,0.0,620.0
2020-05-23,4276.0,41.0,61857.0,630.0,22315.0,236.0,Sin vacunas,0.0,0.0,0.0,0.0,661.0
2020-05-24,3536.0,43.0,65393.0,673.0,23965.0,252.0,Sin vacunas,0.0,0.0,0.0,0.0,680.0
2020-05-25,3709.0,45.0,69102.0,718.0,25321.0,268.0,Sin vacunas,0.0,0.0,0.0,0.0,701.0
2020-05-26,4895.0,43.0,73997.0,761.0,27938.0,283.0,Sin vacunas,0.0,0.0,0.0,0.0,675.0
2020-05-27,3964.0,45.0,77961.0,806.0,28382.0,297.0,Sin vacunas,0.0,0.0,0.0,0.0,716.0
2020-05-28,4328.0,35.0,82289.0,841.0,28672.0,297.0,Sin vacunas,0.0,0.0,0.0,0.0,750.0
2020-05-29,4654.0,49.0,86943.0,890.0,29362.0,301.0,Sin vacunas,0.0,0.0,0.0,0.0,790.0
2020-05-30,3695.0,54.0,90638.0,944.0,28781.0,314.0,Sin vacunas,0.0,0.0,0.0,0.0,755.0
2020-05-31,4220.0,53.0,94858.0,997.0,29465.0,324.0,Sin vacunas,0.0,0.0,0.0,0.0,765.0
2020-06-01,4830.0,57.0,99688.0,1054.0,30586.0,336.0,Sin vacunas,0.0,0.0,0.0,0.0,782.0
2020-06-02,5471.0,59.0,105159.0,1113.0,31162.0,352.0,Sin vacunas,0.0,0.0,0.0,0.0,773.0
2020-06-03,3527.0,75.0,108686.0,1188.0,30725.0,382.0,Sin vacunas,0.0,0.0,0.0,0.0,746.0
2020-06-04,4942.0,87.0,113628.0,1275.0,31339.0,434.0,Sin vacunas,0.0,0.0,0.0,0.0,762.0
2020-06-05,4664.0,81.0,118292.0,1356.0,31349.0,466.0,Sin vacunas,0.0,0.0,0.0,0.0,740.0
2020-06-06,4207.0,92.0,122499.0,1448.0,31861.0,504.0,Sin vacunas,0.0,0.0,0.0,0.0,747.0
2020-06-07,5246.0,93.0,127745.0,1541.0,32887.0,544.0,Sin vacunas,0.0,0.0,0.0,0.0,804.0
2020-06-08,6405.0,649.0,134150.0,2190.0,34462.0,1136.0,Sin vacunas,0.0,0.0,0.0,0.0,781.0
2020-06-09,4696.0,74.0,138846.0,2264.0,33687.0,1151.0,Sin vacunas,0.0,0.0,0.0,0.0,774.0
2020-06-10,3913.0,19.0,142759.0,2283.0,34073.0,1095.0,Sin vacunas,0.0,0.0,0.0,0.0,785.0
2020-06-11,5737.0,192.0,148496.0,2475.0,34868.0,1200.0,Sin vacunas,0.0,0.0,0.0,0.0,790.0
2020-06-12,5596.0,173.0,154092.0,2648.0,35800.0,1292.0,Sin vacunas,0.0,0.0,0.0,0.0,803.0
2020-06-13,6754.0,222.0,160846.0,2870.0,38347.0,1422.0,Sin vacunas,0.0,0.0,0.0,0.0,803.0
2020-06-14,6509.0,231.0,167355.0,3101.0,39610.0,1560.0,Sin vacunas,0.0,0.0,0.0,0.0,837.0
2020-06-15,6938.0,222.0,174293.0,3323.0,40143.0,1133.0,Sin vacunas,0.0,0.0,0.0,0.0,844.0
2020-06-16,5143.0,39.0,179436.0,3362.0,40590.0,1098.0,Sin vacunas,0.0,0.0,0.0,0.0,861.0
2020-06-17,5013.0,21.0,184449.0,3383.0,41690.0,1100.0,Sin vacunas,0.0,0.0,0.0,0.0,913.0
2020-06-18,36179.0,232.0,220628.0,3615.0,72132.0,1140.0,Sin vacunas,0.0,0.0,0.0,0.0,934.0
2020-06-19,4475.0,226.0,225103.0,3841.0,71011.0,1193.0,Sin vacunas,0.0,0.0,0.0,0.0,974.0
2020-06-20,6290.0,252.0,231393.0,4093.0,70547.0,1223.0,Sin vacunas,0.0,0.0,0.0,0.0,1029.0
2020-06-21,5355.0,202.0,236748.0,4295.0,69393.0,1194.0,Sin vacunas,0.0,0.0,0.0,0.0,995.0
2020-06-22,5607.0,184.0,242355.0,4479.0,68062.0,1156.0,Sin vacunas,0.0,0.0,0.0,0.0,997.0
2020-06-23,4608.0,23.0,246963.0,4502.0,67527.0,1140.0,Sin vacunas,0.0,0.0,0.0,0.0,986.0
2020-06-24,3804.0,3.0,250767.0,4505.0,66318.0,1122.0,Sin vacunas,0.0,0.0,0.0,0.0,965.0
2020-06-25,3649.0,226.0,254416.0,4731.0,33788.0,1116.0,Sin vacunas,0.0,0.0,0.0,0.0,967.0
2020-06-26,4648.0,172.0,259064.0,4903.0,33961.0,1062.0,Sin vacunas,0.0,0.0,0.0,0.0,951.0
2020-06-27,4296.0,165.0,263360.0,5068.0,31967.0,975.0,Sin vacunas,0.0,0.0,0.0,0.0,918.0
2020-06-28,4406.0,279.0,267766.0,5347.0,31018.0,1052.0,Sin vacunas,0.0,0.0,0.0,0.0,912.0
2020-06-29,4216.0,162.0,271982.0,5509.0,29627.0,1030.0,Sin vacunas,0.0,0.0,0.0,0.0,898.0
2020-06-30,4017.0,66.0,275999.0,5575.0,29036.0,1073.0,Sin vacunas,0.0,0.0,0.0,0.0,911.0
2020-07-01,3394.0,113.0,279393.0,5688.0,28626.0,1183.0,Sin vacunas,0.0,0.0,0.0,0.0,834.0
2020-07-02,2650.0,65.0,282043.0,5753.0,27627.0,1022.0,Sin vacunas,0.0,0.0,0.0,0.0,807.0
2020-07-03,2498.0,167.0,284541.0,5920.0,25477.0,1017.0,Sin vacunas,0.0,0.0,0.0,0.0,768.0
2020-07-04,3548.0,131.0,288089.0,6051.0,24729.0,983.0,Sin vacunas,0.0,0.0,0.0,0.0,747.0
2020-07-05,3758.0,141.0,291847.0,6192.0,24081.0,845.0,Sin vacunas,0.0,0.0,0.0,0.0,731.0
2020-07-06,3685.0,116.0,295532.0,6308.0,23550.0,799.0,Sin vacunas,0.0,0.0,0.0,0.0,740.0
2020-07-07,3025.0,76.0,298557.0,6384.0,22558.0,809.0,Sin vacunas,0.0,0.0,0.0,0.0,701.0
2020-07-08,2462.0,50.0,301019.0,6434.0,21626.0,746.0,Sin vacunas,0.0,0.0,0.0,0.0,768.0
2020-07-09,2064.0,139.0,303083.0,6573.0,21040.0,820.0,Sin vacunas,0.0,0.0,0.0,0.0,758.0
2020-07-10,3133.0,109.0,306216.0,6682.0,21675.0,762.0,Sin vacunas,0.0,0.0,0.0,0.0,747.0
2020-07-11,3058.0,99.0,309274.0,6781.0,21185.0,730.0,Sin vacunas,0.0,0.0,0.0,0.0,765.0
2020-07-12,2755.0,100.0,312029.0,6881.0,20182.0,689.0,Sin vacunas,0.0,0.0,0.0,0.0,759.0
2020-07-13,3012.0,98.0,315041.0,6979.0,19509.0,671.0,Sin vacunas,0.0,0.0,0.0,0.0,713.0
2020-07-14,2616.0,45.0,317657.0,7024.0,19100.0,640.0,Sin vacunas,0.0,0.0,0.0,0.0,724.0
2020-07-15,1836.0,45.0,319493.0,7069.0,18474.0,635.0,Sin vacunas,0.0,0.0,0.0,0.0,692.0
2020-07-16,1712.0,117.0,321205.0,7186.0,18122.0,613.0,Sin vacunas,0.0,0.0,0.0,0.0,667.0
2020-07-17,2493.0,104.0,323698.0,7290.0,17482.0,608.0,Sin vacunas,0.0,0.0,0.0,0.0,631.0
2020-07-18,2841.0,1057.0,326539.0,8347.0,17265.0,1566.0,Sin vacunas,0.0,0.0,0.0,0.0,575.0
2020-07-19,2307.0,98.0,328846.0,8445.0,16817.0,1564.0,Sin vacunas,0.0,0.0,0.0,0.0,564.0
2020-07-20,2084.0,58.0,330930.0,8503.0,15889.0,1524.0,Sin vacunas,0.0,0.0,0.0,0.0,573.0
2020-07-21,2099.0,130.0,333029.0,8633.0,15372.0,1609.0,Sin vacunas,0.0,0.0,0.0,0.0,555.0
2020-07-22,1654.0,44.0,334683.0,8677.0,15190.0,1608.0,Sin vacunas,0.0,0.0,0.0,0.0,532.0
2020-07-23,1719.0,45.0,336402.0,8722.0,15197.0,1536.0,Sin vacunas,0.0,0.0,0.0,0.0,518.0
2020-07-24,2357.0,116.0,338759.0,8838.0,15061.0,1548.0,Sin vacunas,0.0,0.0,0.0,0.0,532.0
2020-07-25,2545.0,76.0,341304.0,8914.0,14765.0,567.0,Sin vacunas,0.0,0.0,0.0,0.0,533.0
2020-07-26,2288.0,106.0,343592.0,9020.0,14746.0,575.0,Sin vacunas,0.0,0.0,0.0,0.0,503.0
2020-07-27,2198.0,92.0,345790.0,9112.0,14860.0,609.0,Sin vacunas,0.0,0.0,0.0,0.0,485.0
2020-07-28,2133.0,75.0,347923.0,9187.0,14894.0,554.0,Sin vacunas,0.0,0.0,0.0,0.0,470.0
2020-07-29,1877.0,53.0,349800.0,9240.0,15117.0,563.0,Sin vacunas,0.0,0.0,0.0,0.0,453.0
2020-07-30,1775.0,38.0,351575.0,9278.0,15173.0,556.0,Sin vacunas,0.0,0.0,0.0,0.0,452.0
2020-07-31,1961.0,99.0,353536.0,9377.0,14777.0,539.0,Sin vacunas,0.0,0.0,0.0,0.0,444.0
2020-08-01,2131.0,80.0,355667.0,9457.0,14363.0,543.0,Sin vacunas,0.0,0.0,0.0,0.0,445.0
2020-08-02,1991.0,76.0,357658.0,9533.0,14066.0,513.0,Sin vacunas,0.0,0.0,0.0,0.0,425.0
2020-08-03,2073.0,75.0,359731.0,9608.0,13941.0,496.0,Sin vacunas,0.0,0.0,0.0,0.0,429.0
2020-08-04,1762.0,99.0,361493.0,9707.0,13570.0,520.0,Sin vacunas,0.0,0.0,0.0,0.0,426.0
2020-08-05,1469.0,38.0,362962.0,9745.0,13162.0,505.0,Sin vacunas,0.0,0.0,0.0,0.0,426.0
2020-08-06,1761.0,47.0,364723.0,9792.0,13148.0,514.0,Sin vacunas,0.0,0.0,0.0,0.0,399.0
2020-08-07,1948.0,97.0,366671.0,9889.0,13135.0,512.0,Sin vacunas,0.0,0.0,0.0,0.0,387.0
2020-08-08,2154.0,69.0,368825.0,9958.0,13158.0,501.0,Sin vacunas,0.0,0.0,0.0,0.0,367.0
2020-08-09,2198.0,53.0,371023.0,10011.0,13365.0,478.0,Sin vacunas,0.0,0.0,0.0,0.0,381.0
2020-08-10,2033.0,66.0,373056.0,10077.0,13325.0,469.0,Sin vacunas,0.0,0.0,0.0,0.0,381.0
2020-08-11,1988.0,62.0,375044.0,10139.0,13551.0,432.0,Sin vacunas,0.0,0.0,0.0,0.0,376.0
2020-08-12,1572.0,39.0,376616.0,10178.0,13654.0,433.0,Sin vacunas,0.0,0.0,0.0,0.0,372.0
2020-08-13,1552.0,27.0,378168.0,10205.0,13445.0,413.0,Sin vacunas,0.0,0.0,0.0,0.0,370.0
2020-08-14,1866.0,94.0,380034.0,10299.0,13363.0,410.0,Sin vacunas,0.0,0.0,0.0,0.0,356.0
